url,title,site,cook_time_val,cook_time_unit,prep_time_val,prep_time_unit,total_time_val,total_time_unit,rating
https://www.seriouseats.com/recipes/2015/12/the-best-coconut-macaroons-recipe.html,The Best Chocolate-Dipped Coconut Macaroons Recipe,seriouseats,90.0,min,30.0,min,120.0,min,4.25
https://www.seriouseats.com/recipes/2011/06/blueberry-crisp-tart-recipe.html,Blueberry Crisp Tart,seriouseats,50.0,min,25.0,min,75.0,min,-1
https://www.seriouseats.com/recipes/2010/12/cook-the-book-salt-n-pepper-sandwich-cookies-homemade-oreos.html,Salt-N-Pepper Sandwich Cookies ,seriouseats,135.0,min,45.0,min,180.0,min,-1
https://www.seriouseats.com/recipes/2012/07/gluten-free-fried-chicken-strips-recipe.html,Gluten-Free Fried Chicken Strips Recipe,seriouseats,60.0,min,30.0,min,90.0,min,5
https://www.seriouseats.com/recipes/2012/07/berry-crisp-cake-recipe.html,Berry Crisp Cake Recipe,seriouseats,105.0,min,30.0,min,135.0,min,-1
https://www.seriouseats.com/recipes/2010/12/grasshopper-bars-brownies-holiday-baking-recipe.html,Bake the Book: Grasshopper Bars,seriouseats,120.0,min,60.0,min,180.0,min,-1
https://www.seriouseats.com/recipes/2011/06/cook-the-book-panko-crusted-spinach-dip.html,Panko-Crusted Spinach Dip,seriouseats,25.0,min,10.0,min,35.0,min,-1
https://www.seriouseats.com/recipes/2011/06/cook-the-book-barbecued-lentils.html,Cook the Book: Barbecued Lentils,seriouseats,-30.0,min,45.0,min,15.0,min,-1
https://www.seriouseats.com/recipes/2011/06/sweet-pea-crostini-recipe.html,Sweet Pea Crostini,seriouseats,0.0,min,15.0,min,15.0,min,-1
https://www.seriouseats.com/recipes/2012/08/gluten-free-vegan-chocolate-zucchini-bread.html,Gluten-Free Vegan Chocolate Zucchini Bread Recipe,seriouseats,35.0,min,25.0,min,60.0,min,4
https://www.seriouseats.com/recipes/2011/06/spinach-pie-quesadilla-recipe.html,Cook the Book: Spinach Pie Quesadilla,seriouseats,0.0,min,10.0,min,10.0,min,-1
https://www.seriouseats.com/recipes/2011/06/polenta-steaks-with-asparagus-p.html,"Cook the Book: Polenta Steaks with Asparagus Pesto, Cherry Tomatoes, and Burrata",seriouseats,0.0,min,60.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2010/12/glittering-lemon-sandwich-cookies-gourmet-hoiday-baking-recipe.html,Glittering Lemon Sandwich Cookies,seriouseats,60.0,min,60.0,min,120.0,min,2
https://www.seriouseats.com/recipes/2010/12/lace-cookies-recipe.html,Lace Cookies,seriouseats,10.0,min,10.0,min,20.0,min,2.5
https://www.seriouseats.com/recipes/2012/10/gluten-free-hush-puppies-recipe.html,Gluten-Free Hush Puppies Recipe,seriouseats,0.0,min,40.0,min,40.0,min,-1
https://www.seriouseats.com/recipes/2013/09/crostini-with-fontina-and-tomato-marmalade-recipe-the-glorious-vegetables-of-italy-domenica-marchetti.html,Crostini With Fontina and Tomato Marmalade From 'The Glorious Vegetables of Italy',seriouseats,90.0,min,30.0,min,120.0,min,-1
https://www.seriouseats.com/recipes/2014/07/ricotta-baised-leek-crostini-recipe.html,Ricotta and Braised Leek Crostini Recipe,seriouseats,15.0,min,15.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2014/07/grilled-corn-avocado-queso-crostini-recipe.html,"Grilled Corn, Avocado, and Queso Fresco Crostini Recipe",seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2012/08/zucchini-pineapple-bread-recipe.html,Zucchini Pineapple Bread Recipe,seriouseats,60.0,min,15.0,min,75.0,min,5
https://www.seriouseats.com/recipes/2012/02/bluestems-crostini-prosciutto-hot-sweet-cipollini-recipe.html,Bluestem's Crostini with Prosciutto and Hot and Sweet Cipollini  ,seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2012/06/apple-rum-raisin-bread-recipe.html,Apple Rum Raisin Bread Recipe,seriouseats,25.0,min,15.0,min,40.0,min,-1
https://www.seriouseats.com/recipes/2013/07/burrata-with-heirloom-tomatoes-from-di-bruno-bros-house-of-cheese.html,Burrata with Heirloom Tomatoes from 'Di Bruno Bros. House of Cheese',seriouseats,0.0,min,15.0,min,15.0,min,-1
https://www.seriouseats.com/recipes/2011/09/apple-cinnamon-quick-bread-recipe.html,Apple Cinnamon Quick Bread Recipe,seriouseats,40.0,min,20.0,min,60.0,min,3.6666666666667
https://www.seriouseats.com/recipes/2012/08/sticky-malt-loaf-recipe.html,Sticky Malt Loaf Recipe,seriouseats,50.0,min,15.0,min,65.0,min,-1
https://www.seriouseats.com/recipes/2012/02/bluestems-great-hill-blue-cheese-and-spiced-nutty-corn-recipe.html,Bluestem's Blue Cheese and Spiced Nutty Corn ,seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2012/02/bluestems-chawanmushi-with-hon-shimeji-scallion-dashi-recipe.html,"Bluestem's Chawanmushi with Hon Shimeji, Scallion, and Dashi",seriouseats,60.0,min,60.0,min,120.0,min,-1
https://www.seriouseats.com/recipes/2012/02/bluestems-smoked-salmon-panna-cotta-recipe.html,Bluestem's Smoked Salmon Panna Cotta,seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2013/02/winters-bounty-carrot-beet-cranberry-breakfast-cake-recipe.html,Winter's Bounty Breakfast Cake Recipe,seriouseats,45.0,min,15.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2012/12/crumpets-recipe.html,Crumpets Recipe,seriouseats,60.0,min,60.0,min,120.0,min,5
https://www.seriouseats.com/recipes/2015/07/ice-cream-red-velvet-july-4-cupcake-recipe.html,Ice Cream Filled July 4th Cupcakes Recipe,seriouseats,540.0,min,60.0,min,600.0,min,-1
https://www.seriouseats.com/recipes/2012/05/alice-medrich-easy-linzer-blitz-torte-recipe.html,Linzer Blitz Torte Recipe,seriouseats,75.0,min,30.0,min,105.0,min,-1
https://www.seriouseats.com/recipes/2010/11/cube-steak-a-la-salisbury-recipe.html,Dinner Tonight: Cube Steak à la Salisbury Recipe,seriouseats,30.0,min,15.0,min,45.0,min,-1
https://www.seriouseats.com/recipes/2013/06/bacon-onion-cheddar-beer-bread-recipe.html,"Bacon, Onion, and Cheddar Beer Bread Recipe",seriouseats,50.0,min,15.0,min,65.0,min,-1
https://www.seriouseats.com/recipes/2011/05/steakhouse-style-grilled-marinated-flank-stea.html,Steakhouse-Style Grilled Marinated Flank Steak Recipe,seriouseats,30.0,min,30.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2013/06/buttered-popcorn-ice-cream-recipe.html,Buttered Popcorn Ice Cream Recipe,seriouseats,66.0,min,60.0,min,126.0,min,4
https://www.seriouseats.com/recipes/2019/04/sous-vide-buffalo-chicken-wings.html,Sous Vide Buffalo Chicken Wings Recipe,seriouseats,128.0,min,60.0,min,188.0,min,5
https://www.seriouseats.com/recipes/2011/11/sauced-worcestershire-sauce-recipe.html,Sauced: Worcestershire Sauce Recipe,seriouseats,-17.0,min,20.0,min,3.0,min,-1
https://www.seriouseats.com/recipes/2014/04/easy-coconut-cupcakes.html,Easy Coconut Cupcakes Recipe,seriouseats,45.0,min,15.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2014/06/vanilla-cream-cheese-cupcakes-with-black-rasp.html,Vanilla Cream Cheese Cupcakes With Black Raspberry Buttercream From 'Fruitful' Recipe,seriouseats,35.0,min,25.0,min,60.0,min,4
https://www.seriouseats.com/recipes/2014/06/robicellis-brooklyn-blackout-cupcakes.html,Robicelli's Brooklyn Blackout Cupcakes,seriouseats,60.0,min,90.0,min,150.0,min,5
https://www.seriouseats.com/recipes/2014/06/robicellis-pecan-potato-chip-cupcakes.html,Robicelli's Pecan Potato Chip Cupcakes Recipe,seriouseats,45.0,min,45.0,min,90.0,min,-1
https://www.seriouseats.com/recipes/2010/02/the-best-buffalo-wings-oven-fried-wings-recipe.html,Really Good Oven-Fried Buffalo Wings Recipe,seriouseats,1665.0,min,15.0,min,1680.0,min,4.2
https://www.seriouseats.com/recipes/2014/06/robicellis-pastiera-di-grano-cupcakes.html,Robicelli's Pastiera di Grano Cupcakes,seriouseats,45.0,min,45.0,min,90.0,min,-1
https://www.seriouseats.com/recipes/2015/06/buffalo-barbecue-sauce-recipe.html,Buffalo Barbecue Sauce Recipe,seriouseats,0.0,min,20.0,min,20.0,min,-1
https://www.seriouseats.com/recipes/2011/03/ground-lamb-with-potatoes-recipe.html,Dinner Tonight: Ground Lamb with Potatoes Recipe,seriouseats,25.0,min,20.0,min,45.0,min,3.5
https://www.seriouseats.com/recipes/2014/10/gluten-free-pumpkin-spice-cupcakes-cream-cheese-icing-recipe.html,Gluten-Free Pumpkin Spice Cupcakes With Cream Cheese Icing Recipe,seriouseats,40.0,min,20.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2014/01/spicy-cumin-wings-recipe.html,Spicy Cumin Wings Recipe,seriouseats,510.0,min,30.0,min,540.0,min,-1
https://www.seriouseats.com/recipes/2016/09/sous-vide-seared-halibut-recipe.html,Butter-Basted Sous Vide Halibut Recipe,seriouseats,60.0,min,15.0,min,75.0,min,4.6666666666667
https://www.seriouseats.com/recipes/2014/11/sous-vide-turkey-breast-crispy-skin-recipe-thanksgiving.html,Sous Vide Turkey Breast With Crispy Skin Recipe,seriouseats,180.0,min,60.0,min,240.0,min,4.875
https://www.seriouseats.com/recipes/2015/07/crispy-sous-vide-chicken-thigh-recipe.html,Crispy Sous-Vide Chicken Thighs With Mustard-Wine Pan Sauce Recipe,seriouseats,100.0,min,20.0,min,120.0,min,3.8571428571429
https://www.seriouseats.com/recipes/2015/07/sous-vide-chicken-breast-recipe.html,Sous Vide Chicken Breast Recipe,seriouseats,280.0,min,20.0,min,300.0,min,4.25
https://www.seriouseats.com/recipes/2010/09/sous-vide-101-duck-breast-recipe.html,Sous Vide 101: Duck Breast Recipe,seriouseats,64.0,min,15.0,min,79.0,min,5
https://www.seriouseats.com/recipes/2012/01/bread-baking-poolish-baguette-recipe.html,The Fundamental Techniques of Classic Bread Baking's Poolish Baguettes Recipe,seriouseats,1040.0,min,40.0,min,1080.0,min,-1
https://www.seriouseats.com/recipes/2010/11/grilled-cheddar-and-fennel-sandwiches-curry-mayo-recipe.html,Dinner Tonight: Grilled Cheddar and Fennel Sandwiches with Curry Mayo Recipe,seriouseats,0.0,min,30.0,min,30.0,min,5
https://www.seriouseats.com/recipes/2012/04/no-knead-easy-chocolate-babka-recipe.html,No Knead Chocolate Babka Recipe,seriouseats,1395.0,min,45.0,min,1440.0,min,5
https://www.seriouseats.com/recipes/2013/06/banana-pastis-pie-recipe.html,Banana Pastis Pie,seriouseats,45.0,min,15.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2013/06/le-pain-quotidien-chia-seed-blood-orange-porridge-recipe.html,Chia Seed Porridge,seriouseats,30.0,min,15.0,min,45.0,min,-1
https://www.seriouseats.com/recipes/2014/06/orange-creamsicle-frozen-yogurt-recipe.html,Orange Creamsicle Frozen Yogurt Recipe,seriouseats,10.0,min,30.0,min,40.0,min,-1
https://www.seriouseats.com/recipes/2011/09/pumpkin-spice-palmiers-recipe.html,Pumpkin Spice Palmiers Recipe,seriouseats,-59.0,min,60.0,min,1.0,min,-1
https://www.seriouseats.com/recipes/2014/06/raspberry-campari-frozen-yogurt-recipe.html,Raspberry-Campari Frozen Yogurt Recipe,seriouseats,10.0,min,30.0,min,40.0,min,-1
https://www.seriouseats.com/recipes/2016/08/homemade-diy-pudding-pop-ice-cream-popsicle-bravetart-recipe.html,DIY Pudding Pops Recipe,seriouseats,270.0,min,30.0,min,300.0,min,5
https://www.seriouseats.com/recipes/2014/06/blackberry-brown-sugar-frozen-yogurt-recipe.html,Blackberry Brown Sugar Frozen Yogurt Recipe,seriouseats,10.0,min,30.0,min,40.0,min,4
https://www.seriouseats.com/recipes/2018/03/meyer-lemon-ice-cream.html,Meyer Lemon Ice Cream Recipe,seriouseats,275.0,min,25.0,min,300.0,min,4.7142857142857
https://www.seriouseats.com/recipes/2014/01/homemade-shin-cup-style-spicy-korean-beef-noo.html,Homemade Shin Cup-Style Spicy Korean Ramyun Beef Noodle Soup Recipe,seriouseats,240.0,min,60.0,min,300.0,min,5
https://www.seriouseats.com/recipes/2014/10/quick-kimchi-ramen-shiitake-mushroom-egg-recipe.html,Quick Kimchi Ramen With Shiitake Mushrooms and Soft-Cooked Egg Recipe,seriouseats,0.0,min,30.0,min,30.0,min,4.6666666666667
https://www.seriouseats.com/recipes/2018/06/tamarind-and-palm-sugar-popsicles-with-chili-salt.html,Tamarind and Palm Sugar Popsicles With Chili Salt Recipe,seriouseats,510.0,min,30.0,min,540.0,min,-1
https://www.seriouseats.com/recipes/2018/08/buttermilk-ice-cream.html,Buttermilk Ice Cream Recipe,seriouseats,275.0,min,25.0,min,300.0,min,5
https://www.seriouseats.com/recipes/2010/11/rich-and-creamy-mashed-potatoes-recipe.html,Rich and Creamy Mashed Potatoes Recipe,seriouseats,40.0,min,20.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2012/08/cilantro-pesto-stuffed-pork-tenderloin-with-succotash-recipe.html,Cilantro Pesto-Stuffed Pork Tenderloin With Summer Succotash Recipe,seriouseats,60.0,min,35.0,min,95.0,min,5
https://www.seriouseats.com/recipes/2011/06/dinner-tonight-pork-tenderloin-with-fresh-che.html,Pork Tenderloin With Fresh Cherry and Chile Salsa Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2013/12/brown-sugar-berry-crumble-muffins.html,Brown Sugar Berry Crumble Muffins Recipe,seriouseats,45.0,min,15.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2011/05/cinnamon-tamarind-margarita-recipe.html,Cinnamon-Tamarind Margarita Recipe,seriouseats,0.0,min,10.0,min,10.0,min,-1
https://www.seriouseats.com/recipes/2012/11/beyond-curry-tamarind-rice-recipe.html,Tamarind Rice Recipe,seriouseats,15.0,min,5.0,min,20.0,min,4
https://www.seriouseats.com/recipes/2012/04/thai-son-in-law-eggs-fried-hard-boiled-eggs-in-tamarind-sauce.html,Son-in-Law Eggs: Thai Fried Hard-Boiled Eggs in Tamarind Sauce Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2016/03/peanut-tamarind-dipping-sauce-spring-roll-satay-recipe.html,Peanut-Tamarind Dipping Sauce for Spring Rolls or Satay Recipe,seriouseats,0.0,min,10.0,min,10.0,min,4
https://www.seriouseats.com/recipes/2014/01/easy-mango-blackberry-kefir-smoothie-recipe.html,Easy Mango-Blackberry Smoothie Recipe,seriouseats,0.0,min,3.0,min,3.0,min,3.5
https://www.seriouseats.com/recipes/2013/09/tamarind-fish-curry-recipe.html,Tamarind Fish Curry Recipe,seriouseats,0.0,min,20.0,min,20.0,min,4
https://www.seriouseats.com/recipes/2011/03/black-eyed-pea-succotash-in-red-pepper-cups-recipe.html,Black Eyed Pea Succotash Recipe,seriouseats,0.0,min,20.0,min,20.0,min,-1
https://www.seriouseats.com/recipes/2014/03/spicy-tamarind-caramel-sauce-with-cayenne.html,Spicy Tamarind Caramel Recipe,seriouseats,85.0,min,35.0,min,120.0,min,-1
https://www.seriouseats.com/recipes/2013/09/spicy-tomato-corn-bread.html,Spicy Tomato Corn Bread Recipe,seriouseats,30.0,min,10.0,min,40.0,min,4
https://www.seriouseats.com/recipes/2017/08/blackberry-cake-recipe.html,Blackberry Cake With Cream Cheese Frosting Recipe,seriouseats,155.0,min,25.0,min,180.0,min,4.7777777777778
https://www.seriouseats.com/recipes/2014/07/blackberry-icebox-pie-from-fruitful.html,Blackberry Icebox Pie From 'Fruitful',seriouseats,35.0,min,25.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2017/08/blackberry-cobbler-recipe.html,Old-Fashioned Blackberry Cobbler Recipe,seriouseats,105.0,min,15.0,min,120.0,min,5
https://www.seriouseats.com/recipes/2012/01/kale-and-onion-pie.html,Kale and Onion Pie Recipe,seriouseats,40.0,min,20.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2010/11/ultra-fluffy-mashed-potatoes-recipe.html,Ultra-Fluffy Mashed Potatoes Recipe,seriouseats,30.0,min,15.0,min,45.0,min,3.5714285714286
https://www.seriouseats.com/recipes/2014/11/mashed-potato-casserole-crispy-baked-potato-topping.html,"Crispy Mashed Potato Casserole With Bacon, Cheese, and Scallions Recipe",seriouseats,85.0,min,35.0,min,120.0,min,4.5
https://www.seriouseats.com/recipes/2019/05/thai-dried-chili-vinegar-dipping-sauce.html,Thai Dried Chili–Vinegar Dipping Sauce Recipe,seriouseats,0.0,min,5.0,min,5.0,min,-1
https://www.seriouseats.com/recipes/2016/12/pommes-aligot-french-cheese-mashed-potatoes-recipe.html,"Pommes Aligot, (Cheesy Mashed Potatoes) Recipe",seriouseats,15.0,min,30.0,min,45.0,min,-1
https://www.seriouseats.com/recipes/2014/11/waffled-mashed-potatoes-bacon-cheddar-recipe.html,"Waffled Mashed Potatoes With Bacon, Scallion, and Cheddar Recipe",seriouseats,0.0,min,20.0,min,20.0,min,4
https://www.seriouseats.com/recipes/2013/11/caramelized-onion-vidalia-mashed-potato-recipe.html,Caramelized Vidalia Onion Mashed Potatoes Recipe,seriouseats,20.0,min,20.0,min,40.0,min,4
https://www.seriouseats.com/recipes/2010/03/sous-vide-steaks-recipe.html,Sous Vide Steaks Recipe,seriouseats,280.0,min,20.0,min,300.0,min,4.7142857142857
https://www.seriouseats.com/recipes/2010/06/sous-vide-burgers-recipe.html,Sous Vide Burgers Recipe,seriouseats,44.0,min,30.0,min,74.0,min,4.5
https://www.seriouseats.com/recipes/2016/07/sous-vide-pork-tenderloin-recipe.html,Sous Vide Pork Tenderloin Recipe,seriouseats,280.0,min,20.0,min,300.0,min,5
https://www.seriouseats.com/recipes/2014/11/waffled-pumpkin-pie-custard-recipe.html,Waffled Pumpkin Custard Recipe,seriouseats,0.0,min,20.0,min,20.0,min,4
https://www.seriouseats.com/recipes/2015/01/how-to-waffle-iron-fried-cheese-queso-frito-recipe.html,"Waffle Iron ""Fried"" Cheese (Queso Frito) Recipe",seriouseats,0.0,min,15.0,min,15.0,min,1
https://www.seriouseats.com/recipes/2015/07/mexican-fried-chicken-waffles-recipe.html,Fully Loaded Mexican Fried Chicken With Green Chili–Corn Waffles Recipe,seriouseats,90.0,min,180.0,min,270.0,min,-1
https://www.seriouseats.com/recipes/2016/04/buttermilk-vanilla-waffles-recipe.html,Buttermilk Vanilla Waffles Recipe,seriouseats,15.0,min,5.0,min,20.0,min,4.6428571428571
https://www.seriouseats.com/recipes/2014/12/waffled-crispy-tofu-miso-sesame-sticky-rice-recipe.html,Waffled Miso-Sesame Tofu With Waffled Sticky Rice Recipe,seriouseats,0.0,min,15.0,min,15.0,min,2.75
https://www.seriouseats.com/recipes/2014/12/waffled-sandwich-cookies-recipe.html,Waffled Almond Sandwich Cookies Recipe,seriouseats,60.0,min,30.0,min,90.0,min,2
https://www.seriouseats.com/recipes/2015/04/strawberry-chipotle-baked-chicken-wings-avocado-dip-recipe.html,Oven-Baked Strawberry-Chipotle Wings With Avocado-Blue Cheese Dip Recipe,seriouseats,480.0,min,45.0,min,525.0,min,5
https://www.seriouseats.com/recipes/2015/01/hot-and-numbing-oven-fried-xian-chicken-wings-recipe.html,Hot and Numbing Xi'an-Style Oven-Fried Chicken Wings Recipe,seriouseats,40.0,min,20.0,min,60.0,min,4.75
https://www.seriouseats.com/recipes/2012/01/almost-flourless-chocolate-cake-dulce-de-leche-recipe.html,Almost Flourless Chocolate Cake With Dulce De Leche Recipe,seriouseats,100.0,min,20.0,min,120.0,min,-1
https://www.seriouseats.com/recipes/2015/05/spicy-grilled-chicken-wings-asian-chili-recipe.html,Grilled Spicy Chicken Wings With Soy and Fish Sauce Recipe,seriouseats,-29.0,min,30.0,min,1.0,min,4
https://www.seriouseats.com/recipes/2014/10/waffle-iron-churros-recipe.html,Waffle Iron Churros Recipe,seriouseats,5.0,min,20.0,min,25.0,min,3.3076923076923
https://www.seriouseats.com/recipes/2013/10/korean-style-chicken-wings-recipe-from-maximum-flavor-cookbook.html,Korean-Style Chicken Wings From 'Maximum Flavor',seriouseats,45.0,min,15.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2015/06/sesame-hot-mustard-pork-pretzel-bao-recipe.html,Pretzel Bao With Sweet Sesame-Hot Mustard Pork Recipe,seriouseats,150.0,min,150.0,min,300.0,min,4.5
https://www.seriouseats.com/recipes/2014/10/waffle-iron-smores-smoreffles-recipe.html,Halloween Waffle-Iron S'mores (S'moreffles) Recipe,seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2014/06/shredded-hash-browns-recipe.html,"Crispy, Crunchy, Golden Shredded Hash Browns Recipe",seriouseats,5.0,min,10.0,min,15.0,min,5
https://www.seriouseats.com/recipes/2013/10/homemade-pumpkin-graham-cracker.html,Homemade Pumpkin Graham Crackers Recipe,seriouseats,150.0,min,30.0,min,180.0,min,-1
https://www.seriouseats.com/recipes/2011/03/serious-sweets-smores-brownie-bars-desserts-snacks-recipe.html,S'mores Brownie Bars Recipe,seriouseats,120.0,min,30.0,min,150.0,min,5
https://www.seriouseats.com/recipes/2015/02/no-bake-chocolate-nutella-cheesecake-verrines-recipe.html,"No-Bake Chocolate-Nutella ""Cheesecake"" Verrines Recipe",seriouseats,120.0,min,30.0,min,150.0,min,5
https://www.seriouseats.com/recipes/2016/05/copycat-star-crunch-no-bake-cookie-recipe.html,Homemade Star Crunch Recipe,seriouseats,90.0,min,30.0,min,120.0,min,3.5
https://www.seriouseats.com/recipes/2014/07/graham-cracker-bites-from-mother-daughter-dishes.html,Graham Cracker Bites From 'Mother Daughter Dishes',seriouseats,0.0,min,30.0,min,30.0,min,4
https://www.seriouseats.com/recipes/2014/10/waffle-iron-hash-browns-potato-recipe.html,Waffle-Iron Hash Browns Recipe,seriouseats,10.0,min,10.0,min,20.0,min,4.75
https://www.seriouseats.com/recipes/2012/04/andrea-nguyens-spicy-sweet-fried-tofu-buns.html,Andrea Nguyen's Spicy-Sweet Fried Tofu Buns,seriouseats,0.0,min,45.0,min,45.0,min,-1
https://www.seriouseats.com/recipes/2013/02/steamed-buns-agave-miso-mayonnaise-tempura-king-oyster-mushroom-recipe.html,Steamed Buns With Tempura King Oyster Mushrooms and Agave-Miso Mayonnaise (Vegan) Recipe,seriouseats,30.0,min,30.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2014/02/gluten-free-no-bake-chocolate-pretzel-bites-recipe.html,Gluten-Free No-Bake Chocolate Pretzel Bites Recipe,seriouseats,0.0,min,20.0,min,20.0,min,-1
https://www.seriouseats.com/recipes/2017/10/homemade-cookie-butter-recipe.html,DIY Cookie Butter Recipe,seriouseats,22.0,min,10.0,min,32.0,min,5
https://www.seriouseats.com/recipes/2012/03/spiced-biscoff-sandwich-cookie-recipe.html,Spiced Biscoff Sandwich Cookies Recipe,seriouseats,190.0,min,30.0,min,220.0,min,-1
https://www.seriouseats.com/recipes/2015/07/stout-chocolate-pretzel-marshmallow-bars-recipe.html,"Sweet and Salty Stout Marshmallow Bars With Pretzels, Potato Chips, and Chocolate Recipe",seriouseats,30.0,min,60.0,min,90.0,min,-1
https://www.seriouseats.com/recipes/2014/07/puddin-n-pie-recipe-from-mother-daughter-dishes.html,Puddin 'n' Pie From 'Mother Daughter Dishes' Recipe,seriouseats,75.0,min,45.0,min,120.0,min,-1
https://www.seriouseats.com/recipes/2014/07/individual-coconut-cream-pies-from-mother-daughter-dishes.html,Individual Coconut Cream Pies From 'Mother Daughter Dishes',seriouseats,5.0,min,20.0,min,25.0,min,-1
https://www.seriouseats.com/recipes/2011/09/speculoos-stroopwafel-ice-cream-recipe.html,Speculoos-Stroopwafel Ice Cream Recipe,seriouseats,30.0,min,30.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2012/11/chinese-style-roast-turkey-steamed-buns-recipe.html,Chinese-style Roast Turkey Steamed Buns Recipe,seriouseats,0.0,min,60.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2013/05/bacon-kimchi-steamed-buns-carrot-cucumber-slaw-recipe.html,Bacon and Kimchi Steamed Buns with Carrot and Cucumber Slaw Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2011/09/tomato-egg-drop-soup-recipe.html,Dinner Tonight: Tomato Egg Drop Soup Recipe,seriouseats,25.0,min,20.0,min,45.0,min,-1
https://www.seriouseats.com/recipes/2013/10/dulce-de-leche-pumpkin-sandwic.html,Dulce de Leche Pumpkin Sandwich Cookies Recipe,seriouseats,50.0,min,30.0,min,80.0,min,2
https://www.seriouseats.com/recipes/2014/10/halloween-vampire-cookies-graham-cracker-marshmallow-smores.html,Vampire Mouth Marshmallow Sandwich Cookies Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2012/04/andrea-nguyens-chilled-tofu-with-crunchy-baby-sardines.html,Andrea Nguyen's Chilled Tofu with Crunchy Baby Sardines,seriouseats,0.0,min,10.0,min,10.0,min,-1
https://www.seriouseats.com/recipes/2011/07/fresh-tomato-soup-with-roasted.html,Dinner Tonight: Fresh Tomato Soup with Roasted Corn Guacamole Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2013/02/red-velvet-cupcakes-recipe.html,Red Velvet Cupcakes Recipe,seriouseats,90.0,min,30.0,min,120.0,min,3
https://www.seriouseats.com/recipes/2013/12/malted-hazelnut-meringue-torte.html,Malted Hazelnut Meringue Torte Recipe,seriouseats,255.0,min,45.0,min,300.0,min,-1
https://www.seriouseats.com/recipes/2014/01/chicken-in-a-pot-poule-au-pot-with-potatoes-and-squash.html,Chicken in a Pot (Poule au Pot) With Potatoes and Squash Recipe,seriouseats,0.0,min,60.0,min,60.0,min,-1
https://www.seriouseats.com/recipes/2012/01/marinated-and-broiled-sardines-recipe.html,Marinated and Broiled Sardines Recipe,seriouseats,120.0,min,20.0,min,140.0,min,-1
https://www.seriouseats.com/recipes/2010/10/grilled-panzanella-salad-recipe.html,Grilled Panzanella Salad Recipe,seriouseats,0.0,min,30.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2015/09/classic-panzanella-salad-recipe.html,"Classic ,Panzanella, Salad (Tuscan-Style Tomato-and-Bread Salad) Recipe",seriouseats,30.0,min,30.0,min,60.0,min,5
https://www.seriouseats.com/recipes/2012/05/grilled-asparagus-and-baby-zucchini-salad.html,"Grilled Asparagus, Zucchini, and Bread Salad with Olive-Caper Dressing Recipe",seriouseats,0.0,min,45.0,min,45.0,min,4
https://www.seriouseats.com/recipes/2012/08/grilled-cheese-curd-panzanella.html,Grilled Cheese Curd Panzanella Recipe,seriouseats,10.0,min,20.0,min,30.0,min,-1
https://www.seriouseats.com/recipes/2012/07/summer-fruit-croisstant-panzanella-recipe.html,Summer Fruit Panzanella Recipe,seriouseats,15.0,min,15.0,min,30.0,min,5
https://www.seriouseats.com/recipes/2012/06/capsicum-besan-sabji-bell-pepper-and-chickpea-stir-fried-recipe.html,Capsicum Besan Sabji (Bell Pepper and Chickpea Flour Stir-Fry) Recipe,seriouseats,0.0,min,15.0,min,15.0,min,2
https://www.seriouseats.com/recipes/2013/07/panzanella-artichokes-black-olives-capers-recipe.html,"Panzanella With Artichokes, Black Olives, and Capers Recipe",seriouseats,0.0,min,20.0,min,20.0,min,-1
https://www.seriouseats.com/recipes/2013/01/spicy-noodle-bowl-beef-and-mango-recipe.html,Spicy Noodle Bowl with Beef and Mango Recipe,seriouseats,475.0,min,40.0,min,515.0,min,-1
